Page ID,Page Name,Disclaimer,Amount Spent (USD),Number of Ads in Library
115859139811217,Mike Ernest For Judge,Committee to Elect Michael J. Ernest Judge,≤100,1
1833484890285737,Matt Koch 72nd District State Representative,Matt Koch for State Representative,≤100,1
44948378512,Destiny Image Publishers,"DESTINY IMAGE, INC.",≤100,1
206741476007513,Armani Valentino,Armani Valentino Moss,≤100,4
122512919142156,Jo Giles for County Commission,Jo Giles for County Commission,≤100,1
588238584878837,Bill Brannon for Texas House,Bill Brannon for Texas House,≤100,2
601837193806476,Greg Wharton for Mayor,Greg Wharton for Mayor,≤100,2
108263142992027,Kevin Wilson - Libertarian for Congress,KEVIN WILSON FOR CONGRESS,≤100,2
464713991005700,Chris Cause for Florida District 39,Chris Cause for Florida,≤100,1
408108650076,Groundwork Ohio,Groundwork Ohio,≤100,2
999015486922043,Elvin Villalobos Tamarac,Elect Elvin Villalobos,≤100,6
102930094849548,Eric Hall for St. Helena City Council,Eric Hall for City Council,≤100,2
103524831374237,Mike Griswold for Kansas,MIKE GRISWOLD CAMPAIGN,≤100,2
101038674974780,Mary Fay 4 Congress,Mary Fay 4 Congress,≤100,3
104642081195883,alidesignssb,Ali Designs,≤100,4
112349106922741,Carroll Road Solar Farm,esaSolar,≤100,5
108896677626763,Brian Fabbi for Utah State Auditor,Fabbi For Utah,≤100,2
110826154022494,Anselm Weber Florida House 76,Anselm Weber for Florida House District 76,≤100,4
114168463591348,Lynne Kennedy for Rancho Cucamonga City Council,Kennedy for Council 2020,≤100,1
162290164367051,Councilman Andre Williams,Andre Williams Campaign for Miami Gardens City Councilman,≤100,2
121750354532995,Yale Program on Climate Change Communication,Yale Program on Climate Change Communication,≤100,1
108608093955148,Erin Paré for NC House District 37,Committee To Elect Erin Pare,≤100,3
1449634025318222,Chris Bowman for District Attorney,Chris Bowman for District Attorney,≤100,2
135500133147357,ProEnglish,US INC,≤100,1
110657154100755,"Titus, Mahmood, Bagdai For Parsippany Board of Education","Titus, Mahmood, Bagdai For Parsippany Board of Education",≤100,4
100794418063163,"Cate Berger for State Representative, Ohio’s 41st District",Friends of Cate Berger,≤100,1
1860446837527187,Crystal Eller for Judge,The Committee to Elect Crystal Eller,≤100,5
104527761385122,Re-Elect Ricky & Julio for Sharyland ISD School Board,Julio Cesar Cerda,≤100,3
111980686848434,Jack Ladyman Campaign,Committee to Elect Jack Ladyman,≤100,1
149078155666632,Julie for Georgia,Julie Jordan for Georgia,≤100,6
101349751718991,100 Years of the Vote,100 Years of the Vote,≤100,15
122671561263552,Committee for Better Banks,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100,1
231924887068,Ohio eSchool Families and Friends Coalition,Ohio eSchool Families and Friends Coalition,≤100,2
100753671390225,Steve Alm for Prosecutor,Steve Alm for Prosecutor,≤100,2
1471192629573866,Brian Livingston for Frisco,Robert Brian Livingston,≤100,11
7801901317,Ed Perlmutter,PERLMUTTER FOR CONGRESS,≤100,1
106797601173546,Realtors for Rodney Davis,National Association of REALTORS,≤100,1
101128051452755,Re-Elect Joyce "Jay" McCreight,McCreight for Maine,≤100,4
112534683819040,Alysa for Sunnyvale,Friends of Alysa Cisneros for Sunnyvale 2020,≤100,1
538664739972299,Matt Shaughnessy for State Representative,Committee to Elect Matt Shaughnessy,≤100,3
108915400952542,Elect Kookie Saratoga Council 2020,Fitzsimmons for Saratoga Council 2020,≤100,3
103296004626999,"Friends of Willie Bamberg, II",Bamberg For Portsmouth School Board,≤100,1
113445713531586,Patrick Pihana Branco for State House,Friends of Patrick Pihana Branco,≤100,2
397016173666324,Scott Hammond For Nevada,Friends of Scott Hammond,≤100,1
1973443166260003,Sarah Lightner for State Representative - Michigan House District 65,Committee to Elect Sarah Lightner,≤100,10
59826489083,SELC,SOUTHERN ENVIRONMENTAL LAW CENTER,≤100,16
1396826627092902,Sue Hatfield,Sue Hatfield,≤100,1
109354847443151,Re-Elect Louie Luchini for Maine Senate,Louis J Luchini,≤100,2
105863981190676,Eugene For Orange,Eugene Fields for Orange City Council 2020,≤100,2
104353721069078,Otsego Counts 2020,Otsego County Complete Count Committee,≤100,1
368078343239284,Friends of Katie Blakeman,Friends of Katie Blakeman,≤100,1
609022902623021,Senator Jim Welch,The Committee to Elect James T. Welch,≤100,1
106455357661733,Mark W. Anderson for State Representative,MARK4CT,≤100,2
103208597850028,Martin Harry for Travis County District Attorney,Martin Harry Campaign,≤100,2
468286773381384,J. P. Dutton for Commissioner,Committee to Elect J.P. Dutton,≤100,1
230499978267407,Titus For Texas,Titus James Benton,≤100,1
587252974685430,Mayor Steve Ly,Re-Elect Mayor Steve Ly 2020 • FPPC#: 1387325,≤100,4
179289972706350,Scott Bell for Utah House District 47,Scott Bell for Utah House District 47,≤100,4
1603970836515319,Carlow for House,CARLOW FOR HOUSE,≤100,4
130564031656,AARP-CT,AARP,≤100,1
45013872425,The Ripon Society,RIPON SOCIETY,≤100,2
271424728416,Pete King,PETE KING FOR CONGRESS COMMITTEE,≤100,2
37636037076,Western States Center,WESTERN STATES CENTER INC,≤100,2
104233164622059,Scott Miller for District Court Judge,Scott Ronald Miller,≤100,1
277550205502,National Religious Campaign Against Torture,NATIONAL RELIGIOUS CAMPAIGN AGAINST TORTURE,≤100,1
106867081137162,Coalition for Responsible Kaysville Fiber,Coalition for Responsible Kaysville Fiber,≤100,2
117939074920119,Child Abuse Prevention Council SJC,CHILD ABUSE PREVENTION COUNCIL OF SAN JOAQUIN COUNTY,≤100,1
112829637116981,Flags For Good,Flags For Good LLC,≤100,1
110262614127746,Diana Jiang for Irvine City Council,Diana Jiang for Irvine City Council 2020,≤100,3
121565049239660,Judge Amy Clark Meachum for Chief Justice,The Amy Clark Meachum Campaign,≤100,1
103969106333107,Berks County Community Foundation,"BERKS COUNTY COMMUNITY FOUNDATION, INC.",≤100,2
113157907700,National League of Cities,National League of Cities,≤100,1
464585024304179,Logan Cunningham For County Council,Logan Cunningham For County Council,≤100,2
100664898090963,Jim Barber for Senate,Friends of Jim Barber,≤100,3
106025347422241,Deborah Poulalion for Supervisor of Elections Seminole County,Deborah Poulalion Campaign,≤100,4
111611093912503,TN4Trump,TN4TRUMP,≤100,1
379338692227120,Assemblyman Tom Lackey,Assemblyman Tom Lackey,≤100,2
200239950159112,"Judge Charles J. Kubicki, Jr.",Judge Kubicki Re-Election Committee,≤100,1
104548544684406,VanCedric Williams for Oakland Unified School Board 2020 District 3,"Vancedric Williams for Oakland School Board Seat 3 2020, FPPC #1427826",≤100,3
203075650524021,State Representative Mike Beltran,Mike Beltran Campaign,≤100,2
271835899503405,Dr. Addison Bulosan,Campaign for Dr. Addison Bulosan,≤100,18
227535924071462,Animal Petitions,AnimalPetitions.org,≤100,5
356092998168901,PG for EP - PG Narayanan for City Council,Pg Narayanan,≤100,2
220536401375194,Central American Resource Center (CARECEN-LA),CENTRAL AMERICAN RESOURCE CENTER - CARECEN - OF CALIFORNIA,≤100,1
370582670309677,Hannah Olson for Montana Legislature,"Hannah Olson for Montana | Democrat | PO BOX 30901 Billings, MT 59107 | 406-200-3068",≤100,1
103745661247806,David Guess for Paducah City Commissioner,David Neal Guess,≤100,4
405023713244149,Paul Berry III for STL County Executive,Paul Berry III For St. Louis County,≤100,1
222849185175901,Better Jobs New Mexico,Resource Media,≤100,17
100932248237517,Signorello & Johnson for RP Council,Signorello for Office,≤100,8
106641384476415,Donald Crocker For Assembly,Donald Crocker,≤100,2
1632781386958267,Stop Offshore Drilling in the Atlantic - SODA,SODA - Stop Offshore Drilling in the Atlantic,≤100,8
113946363768985,El Monte Leadership Council,El Monte Leadership Council,≤100,1
237534793037083,Phillip Terrell,Campaign to Elect Phillip Terrell,≤100,1
940653386126953,StandingWithYou.org,Standing With You,≤100,1
104861257866369,Paul Cicarella for State Senate-34th District,PaulChic2020,≤100,1
145407846228971,Adrian Plank for the 47th,Friends of Adrian Plank,≤100,1
451869744916179,Bob Trammell for State House,COMMITTEE TO ELECT BOB TRAMMELL,≤100,1
111438353936052,Save La Habra,"Save La Habra, Yes on X, Sponsored by the Westridge Community Association",≤100,1
102781591186420,Friends to elect Jeff Hindley,Friends to elect Jeff Hindley,≤100,2
241341915984890,Horry County Democratic Party,Horry County Democratic Party,≤100,2
2142991842393999,David Park - Park4Platte,"Park for Platte (Park4Platte), Wanda Park, Treasurer",≤100,3
696943853792711,Wisconsin Firearms Coalition,Wisconsin Firearms Coalition,≤100,1
360247537766900,Joseph A. Marino III,Committee to Elect Joseph Marino,≤100,3
126941405430974,"Teneé Felix for Juvenile Court Judge, Section F",Committee to Elect Tenee Felix,≤100,1
586771088169246,Arianna Barrios for Orange,Arianna Barrios for Orange Council 2020,≤100,8
206988636093476,League of Women Voters of The Villages/Tri-County Area Florida,League of Women Voters of The Villages Tri-County Area,≤100,4
107103197458787,Fred Smith for Johnston County Commissioner,Fred Smith for Commissioner,≤100,4
102534914643726,Safe and Healthy Communities Initiative,The Pennsylvania State University,≤100,6
102200394829735,Angela Andrews for Hayward City Council,Angela Andrews for Hayward City Council 2020,≤100,1
103922724751194,Elect Jon Lynch for Colchester,Jonathan P Lynch,≤100,5
187242668522866,Re-elect State Representative Matt Koleszar,Committee to Elect Matt Koleszar,≤100,4
114025687113607,Sharonsmithforward1,Sharon Barber Smith,≤100,1
101904424956307,Jan Andrews for Jones County Commissioner,Jan Andrews for Jones County Commissioner - District 4,≤100,1
430163907048118,Re-Elect Janie Bell for CCISD School Board,Janie Bell Campaign,≤100,12
108962720550426,John Linnehan Freedom Fighter,John D Linnehan,≤100,5
114893923661865,Scott Fjellman for School Board 279,Fjellman for 279 Volunteer Committee,≤100,1
100294448310929,Ballot Z,40th Ward Democratic Organization,≤100,2
552620208132666,Public Water Now,Public Water Now,≤100,2
103216521432154,Aaron Mackisey,Friends of Aaron Mackisey,≤100,1
206629526173676,State Representative David Leland,Friends of David Leland,≤100,2
510325545724770,The Official Sandoval GOP,Republican Party of Sandoval County,≤100,5
106033754449318,Diane Nguyen for State Senate,Friends of Diane Ngyuen,≤100,8
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100,14
106166220831671,"Jim Davis for Family Court Judge, Department X",Committee to Elect Jim Davis,≤100,1
109289774043709,Joe Macor for County Commissioner,Joe Macor for County Commissioner Volunteer Committee,≤100,2
102004847917018,Paul Starita,"Committee Starita for Judge 2020, FPPC # 1422124",≤100,1
110369859037224,Florida AFL-CIO,Florida AFL-CIO,≤100,1
103287198164349,Robert Alley for State Rep,Robert Alley for State Rep,≤100,3
171540600327698,Senator Amanda L. Shelton,Amanda L. Shelton,≤100,2
215274742352825,Ch. Britton C. Shoellhorn for Center Grove School Board,Britton Coby Shoellhorn,≤100,6
324094455002743,Safe Roofs over Texas,Safe Roofs Over Texas,≤100,2
478826639159242,Jackie Smith for Assembly 2020,Jackie Smith for Assembly 2020,≤100,2
331681097379867,Kids' Minds Matter,LEE MEMORIAL HEALTH SYSTEM FOUNDATION,≤100,4
103097324374299,DemottforColorado,DeMott for Colorado,≤100,1
960689780730203,Joe Basrawi,Joseph David Basrawi,≤100,2
107138687420433,Ben Reynoso for San Bernardino 5th Ward City Council,BENJAMIN JOSE CHRISTMAS-REYNOSO,≤100,1
357241281084373,Heath Clark,Heath Clark,≤100,4
108083297304830,Weaver For Illinois,FRIENDS OF ERIKA C. WEAVER,≤100,1
102912791151629,Ivy for Iowa,Ivy for Iowa,≤100,4
104582651076709,Ngozi Akubuike 4 Judge,Ngozi Akubuike Election Committee,≤100,3
224331731237175,"Jon Keith - Senate, RI",Jonathan J Keith,≤100,1
368224376629478,Americans for Prosperity Foundation Minnesota,Americans for Prosperity Foundation,≤100,1
113757700015456,Michael Pontillo for WWRSD BOE,Jennifer L Pontillo,≤100,1
102728528140519,Friends of Arnette D. Love McSwain for Portsmouth Public School Board,Arnette Devorn Mcswain,≤100,2
110327550477501,Imagine Justice Los Angeles,Imagine Justice PAC,≤100,1
460942770606432,Council Member Tyler Dunegan,Tyler Dunegan,≤100,5
687340651423812,Jason D. Knight,Jason Demetrius Knight,≤100,1
337744583030802,Clare Collard,Committee to Elect Clare Collard,≤100,3
295533050495998,Abogado de Inmigracion Jorge Rivera - Immigration Group LLC,IMMIGRATION GROUP LLC 2,≤100,3
321424962053199,MetroConnects,Metro Connects,≤100,2
165037790188122,Republican Party of Brazos County,Republican Party of Brazos County,≤100,3
106198391180765,Juan Vazquez for Ceres City Council District 3,Juan Vazquez for Ceres Council 2020,≤100,1
111203607238172,Diane Mayer for Defiance County Commissioner,Elect Diane Mayer,≤100,4
110839474052475,Michael Falgares for West Long Branch Board of Education,MICHAEL FALGARES FOR SCHOOL BOARD,≤100,3
114123726635017,Alec for Rep,The DiFruscia Committee,≤100,5
1107317242723296,McGovern Zywicki Snellings Serrano for Sparta BoE,Robert R Zywicki,≤100,2
102451464709521,Mccord for Senate District 5,McCord for SC District 5,≤100,2
104025524484064,Donald Barrett for State Attorney,"Donald Barrett, Democrat, for State Attorney",≤100,2
621945078443961,Teresa Rosales For WMWD,ROSALES FOR WESTERN MUNICIPAL WATER DISTRICT DIVISION 1 2020,≤100,1
153151038677421,Chase For WV,Chase For WV,≤100,4
1295602870485456,Chad Lovejoy for WV,Lovejoy for House,≤100,4
110024734191755,"Black, Blind, & In Charge",Simon E Mills,≤100,1
648411512026844,"Representative Wesley Harris, NC House District 105",Wesley Harris for NC,≤100,2
101242278362294,Olsen For Sitka Assembly,Frederick Otilius Olsen Jr.,≤100,3
307225073311137,Irina Khanin for Delegate - HD-29,Irina Khanin for Delegate,≤100,3
118631309544778,Olivia for Utah,Olivia Adrianna Jaramillo,≤100,1
961901113995195,Change Congress Now/ Cambio Al Congreso Ya,CHANGE CONGRESS NOW/CAMBIO AL CONGRESO YA,≤100,1
111588586893012,Burrell for Senate District 27,Burrell for Arkansas Campaign,≤100,1
103280234626720,Somos Unidos Sanger D1,committee to elect lopez for city council 2020,≤100,1
101806351358135,Johnny Crist for Georgia,Johnny Crist for Georgia,≤100,1
574522409894518,Paul Grisanti,Paul Grisanti for Malibu City Council 2020,≤100,6
142777055847959,Senate District 51 Republicans,51st Senate District RPM,≤100,3
105492571122018,Emily Merckle for Shreveport City Judge,Emily Merckle Campaign,≤100,2
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministries,≤100,3
1722835357995040,Jenny Brekhus,Jenny Brekhus for City Council,≤100,3
376215709847477,New Jersey Globe,SEA OF REEDS MEDIA LLLC,≤100,2
361587717312833,"The Shapiro Law Firm, LLC",Amanda Brooke Shaffer,≤100,3
104221761196923,Trevor Macenski for City Council,Trevor Macenski for Benicia City Council 2020,≤100,5
1712538528975582,Rene Spring - MH Councilman,SPRING FOR COUNCIL 2020,≤100,8
148899492344271,Pete Stauber,PETE STAUBER FOR CONGRESS,≤100,2
2211885748952324,Ángel "Tito" Fourquet,Comité Ángel Tito Fourquet,≤100,1
17321191439,Aaron Abernathy,Aaron Andrew Abernathy,≤100,1
103067028139840,Committee To Elect Steve Katsos,The Committee to Elect Steve Katsos,≤100,3
103774458138352,Perry Nouis for Minnesota,Perry Lee Nouis,≤100,1
2353115591423642,James Brown for Montana Public Service Commission,jamesbrown4psc,≤100,6
102352021282055,Friends of Sezin Palmer,Friends of Sezin Palmer,≤100,1
103814391254102,Jen Blastow for Maine House 72,Jen Blastow for Maine House 72,≤100,1
112644850320937,American Dream PAC,American Dream PAC,≤100,6
242960515598,Military Spouse,Victory Media DBA Military Spouse,≤100,5
109870427098875,Vote Kevin Carrico,Kevin Carrico Campaign,≤100,1
111111077113790,The Selfless People Movement,"The Selfless People Movement, LLC.",≤100,1
449966762119762,Diamond Garcia,Friends of Diamond Garcia,≤100,1
100786118266784,Education Daily Wire,Metric Media LLC,≤100,2
618916104975864,Valentino Silva for Stockton Unified School District Board Trustee Area 3,"Silva for SUSD Area 3, 2020",≤100,1
269479249997,National Shooting Sports Foundation | NSSF,National Shooting Sports Foundation,≤100,1
