Page ID,Page Name,Disclaimer,Amount Spent (USD)
102726091440161,Rich Walker for Parkland Mayor,"Rich Walker, Non-Partisan, for Parkland Mayor",≤100
105387724382118,Paige Dollinger for Judge,Committee to Elect Paige Dollinger,≤100
302017973945957,We The People - MI,We The People MI,≤100
630000294310083,Kansas Republican Senatorial Committee,"Kansas Republican Senatorial Committee, Treasurer Chase Blasi",≤100
300748678230,Tennessee Department of Economic and Community Development,Tennessee Department of Economic and Community Development,≤100
1653885501501009,Propeller,Propeller Enterprises,≤100
207833736045744,MHAction.org,Kevin R Borden,≤100
322778165249416,Protect Colorado's Vote,Protect Colorado's Vote,≤100
276593497919,KIPP Schools,KIPP FOUNDATION,≤100
200548226627766,The Progressive Magazine,Norman Joseph Stockwell,≤100
875838195848455,Tom Sullivan for Colorado,Sullivan For Colorado,≤100
107016484467410,Americans United,"OFFICEWORKS, LLC",≤100
357747307890633,Storytown,"Guy Story, leader of Storytown",≤100
281092325369257,Elect Vince Leach,Vince Leach for Senate,≤100
830890360316751,Nick Hanauer,Civic Action,≤100
119140979493969,Trish for Commish,DeBerry for County Commissioner,≤100
1416223355165851,Councilmember Branden Dyer,Committee to Elect Branden Dyer,≤100
195704103779569,Savage Outdoors & The One,Amanda Harris Lee,≤100
609983369350876,"Representative Christine Chandler, NM HD43",Friends For Christine,≤100
1476242905788758,Nick DiCeglie,"Nick DiCeglie, Republican, for State Representative",≤100
103150364587807,Gun Owners Care,National Shooting Sports Foundation,≤100
210455593021382,Health Care Voices,"Health Care Voices, a project of Social Good Fund",≤100
919966435010882,Sam Brown Petsonk,People for Petsonk Inc,≤100
1654314744604206,Republican National Hispanic Assembly,Republican National Hispanic Assembly,≤100
123965317665623,N-Hance Wood Refinishing,N-Hance Inc.,≤100
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",≤100
106240224563248,Yes on L,Yes on L 2020,≤100
127814007074,LIUNA,LIUNA,≤100
638492549896672,Liberal Humans,Liberal Humans,≤100
109834327180743,Cynthia Wallace For Congress,CYNTHIA WALLACE FOR CONGRESS,≤100
111581497026836,Harris County Community Services Department- HCCSD,Harris County Community Services Department,≤100
108073649248029,The CLEO Institute,The CLEO Institute Inc,≤100
1834025536866400,SameSide,SameSide,≤100
133650406967,Scott Wiener,Re-Elect Scott Wiener for State Senate 2020. FPPC #1392654.,≤100
252778660180,The Leaven,Leaven Program,≤100
103915211463223,Yes on Measure R,Save Our Services - Yes on R,≤100
6954880804,Green America,GREEN AMERICA,≤100
169204449790211,Conservative News Today,"BizPac Review, Inc.",≤100
27921718997,Harris County Democratic Party,Harris County Democratic Party,≤100
783820915340052,New York Business Daily,Franklin Archer,≤100
107780810930681,Citizen Action,"Citizen Action, Inc.",≤100
344346245749372,Shore Trendz,RHW.COM LLC/DBA Shore Trendz,≤100
113901656817251,The Committee to Elect Judge Yvette Alexander,The Committee to Elect Judge Yvette Alexander,≤100
102689561566768,Party Line Shedd,DCCC,≤100
360434647914542,Andrea Cardenas for Chula Vista City Council,Andrea Cardenas for City Council District 4 2020,≤100
164966660351345,Hope Outfitters,Hope Outfitters,≤100
6213734772,AHA Foundation,AHA Foundation,≤100
146053215987523,State Representative Patti Minter,Patti Minter For KY,≤100
143173285763,Tenth Amendment Center,Tenth Amendment Center,≤100
320260591832792,The Black Collective,The Black Collective,≤100
405489839479373,Elevate Energy,Elevate Energy,≤100
1809715209318581,Marjorie Taylor Greene for Congress,GREENE FOR CONGRESS,≤100
656263988182462,Bill Hagerty,TEAM HAGERTY,≤100
1899110980328809,Betsy Rader for Ohio,Friends of Betsy Rader,≤100
494199547691999,"Sandra G Moore, District 133, Texas House",campaign to elect Sandra G Moore for District 133,≤100
340153562850578,Tim Tebow,TIM TEBOW FOUNDATION,≤100
103322426424621,Jonathan Karl,Jonathan David Karl,≤100
107107693152888,Anthropocene Alliance,ANTHROPOCENE ALLIANCE,≤100
265045056894488,Mark Meckler,Convention of States Action,≤100
283181799169665,Ron Stephens,Committee to Re-Elect Ron Stephens,≤100
102665201399226,Current Science Daily,Metric Media LLC,≤100
177178482413088,Jacqui Irwin,Jacqui Irwin for Assembly 2020 (FPPC ID# 1414701),≤100
109976445836,Darim Online,Darim Online,≤100
102379884764738,Our Virtual Holiday,Carrie Ann Transue,≤100
254093297943901,CISE LLC,CISE LLC,≤100
100123544800892,Disme Coin Company,Disme Coin Company,≤100
103774458138352,Perry Nouis for Minnesota,Perry Lee Nouis,≤100
127216280686110,Ann Wagner,Ann Wagner for Congress,≤100
1562876867292499,Brian Hartwell,Brian Christian Hartwell,≤100
177757582300684,Arnold Ventures,Arnold Ventures LLC,≤100
57495285387,Michael Bennet,BENNET FOR AMERICA,≤100
118457494984886,Montgomery County Republican Club,Montgomery County Republican Club,≤100
105219064654282,Little Donny Dreadful,Steven Ross Garbett,≤100
106969047721056,Conscious Change,Conscious Change,≤100
206615725105,West Virginia Republican Party,"WEST VIRGINIA REPUBLICAN PARTY, INC.",≤100
626681524134752,Williamson County Sheriff  Robert Chody,Robert Chody for Sheriff,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
45013872425,The Ripon Society,RIPON SOCIETY,≤100
281248592526621,UnBossed Apparel,UNBOSSED APPAREL,≤100
467503009987109,"Healthy Forests, Healthy Communities","Healthy Forests, Healthy Communities",≤100
499379343409991,Impact Fund,"IMPACT FUND, THE",≤100
102010211314386,Donald Trump 2020 Voters,I Love My Freedom,≤100
182383268803,Loranne Ausley,Loranne Ausley for Florida Senate,≤100
